m_id,birth_dt
276368,2003
276376,2003
276427,2003
276433,2003
276453,2003
276454,2003
276471,2003
276472,2003
276475,2003
276491,2003
276553,2003
276563,2003
276581,2003
276605,2003
276630,2003
276639,2003
276663,2003
276666,2003
276754,2003
276762,2003
276769,2003
276780,2003
276817,2003
276821,2003
276822,2003
276823,2003
276824,2003
276827,2003
276863,2003
276872,2003
276874,2003
276875,2003
276897,2003
276904,2003
276920,2003
276938,2003
276941,2003
276942,2003
276957,2003
276959,2003
276972,2003
277015,2003
277028,2003
277033,2003
277036,2003
277054,2003
277059,2003
277088,2003
277097,2003
277110,2003
277114,2003
277133,2003
277138,2003
277181,2003
277221,2003
277274,2003
277279,2003
277282,2003
277315,2003
277340,2003
277351,2003
277380,2003
277382,2003
277383,2003
277389,2003
277400,2003
277401,2003
277415,2003
277428,2003
277446,2003
277457,2003
277458,2003
277470,2003
277500,2003
277508,2003
277539,2003
277564,2003
277565,2003
277574,2003
277580,2003
277584,2003
277592,2003
277612,2003
277620,2003
277653,2003
277671,2003
277697,2003
277704,2003
277726,2003
277736,2003
277749,2003
277756,2003
277803,2003
277818,2003
277830,2003
277839,2003
277856,2003
277888,2003
277891,2003
277897,2003
277905,2003
277918,2003
277926,2003
277958,2003
277964,2003
277978,2003
277985,2003
277990,2003
277995,2003
278033,2003
278049,2003
278057,2003
278089,2003
278103,2003
278105,2003
278117,2003
278150,2003
278177,2003
278191,2003
278194,2003
278206,2003
278212,2003
278218,2003
278247,2003
278270,2003
278284,2003
278305,2003
278380,2003
27333,2002
41565,2002
116109,2002
98050,2002
4511,2002
11678,2002
95253,2002
90883,2002
90081,2002
98184,2002
55879,2002
99846,2002
76210,2002
88930,2002
88393,2002
91384,2002
84286,2002
6326,2002
19552,2002
94783,2002
44411,2002
81464,2002
74088,2002
118179,2002
6571,2002
48923,2002
89160,2002
19316,2002
33934,2002
74747,2002
24779,2002
72548,2002
96345,2002
24448,2002
21661,2002
88126,2002
22177,2002
59792,2002
98671,2002
81321,2002
3441,2002
70987,2002
10899,2002
82324,2002
36158,2002
46856,2002
7957,2002
66309,2002
29427,2002
49688,2002
45716,2002
24932,2002
97221,2002
53301,2002
1810,2002
36070,2002
122632,2002
49505,2002
94092,2002
12734,2002
47968,2002
83790,2002
58111,2002
85083,2002
74503,2002
4622,2002
23754,2002
79812,2002
53714,2002
40639,2002
84846,2002
65281,2002
123742,2002
51450,2002
62149,2002
37001,2002
74371,2002
91041,2002
87103,2002
81912,2002
115682,2002
276,2002
69177,2002
120706,2002
80521,2002
65320,2002
109693,2002
77878,2002
106841,2002
22494,2002
112685,2002
51321,2002
107268,2002
17506,2002
123322,2002
25852,2002
76889,2002
34908,2002
45666,2002
103311,2002
57578,2002
32150,2002
104527,2002
42097,2002
38669,2002
119215,2002
73343,2002
78696,2002
69638,2002
111459,2002
20247,2002
69689,2002
7,2002
89007,2002
9534,2002
5938,2002
13243,2002
112610,2002
37416,2002
79712,2002
23517,2002
54992,2002
91395,2002
44775,2002
43505,2002
118463,2002
3653,2002
92989,2002
74257,2002
38601,2002
12900,2002
73301,2002
81449,2002
38193,2002
80529,2002
38272,2002
15337,2002
121491,2002
102799,2002
52919,2002
111444,2002
119689,2002
65540,2002
66678,2002
38584,2002
54993,2002
99003,2002
6337,2002
89446,2002
58932,2002
118254,2002
121291,2002
65248,2002
82563,2002
13893,2002
63136,2002
87026,2002
98492,2002
60378,2002
45883,2002
119197,2002
14330,2002
91385,2002
25304,2002
37707,2002
79780,2002
58078,2002
80411,2002
35561,2002
108218,2002
74068,2002
26068,2002
104108,2002
53341,2002
43800,2002
3543,2002
489,2002
7119,2002
91462,2002
62172,2002
95994,2002
27608,2002
15348,2002
865,2002
98636,2002
45942,2002
55794,2002
34531,2002
106680,2002
69698,2002
109389,2002
100698,2002
8986,2002
63258,2002
71152,2002
105143,2002
75252,2002
3046,2002
31980,2002
55227,2002
68971,2002
79489,2002
104272,2002
106261,2002
70034,2002
63106,2002
112974,2002
44617,2002
29043,2002
102986,2002
99325,2002
114541,2002
31109,2002
115229,2002
68192,2002
95697,2002
80919,2002
74712,2002
116607,2002
70590,2002
90904,2002
15991,2002
85865,2002
54905,2002
82303,2002
51179,2002
79982,2002
11814,2002
18732,2002
41452,2002
99746,2002
18401,2002
115271,2002
552,2002
80659,2002
98230,2002
18807,2002
72283,2002
75434,2002
123082,2002
22227,2002
3877,2002
8569,2002
87421,2002
81682,2002
36494,2002
70306,2002
80057,2002
55041,2002
25987,2002
11484,2002
68075,2002
23282,2002
112461,2002
6160,2002
10082,2002
66271,2002
113316,2002
76387,2002
89872,2002
89008,2002
56763,2002
20624,2002
60172,2002
48474,2002
105838,2002
6097,2002
65521,2002
52762,2002
73621,2002
46411,2002
58311,2002
103867,2002
49219,2002
34152,2002
17253,2002
22658,2002
121185,2002
18997,2002
50861,2002
28695,2002
90308,2002
114227,2002
122806,2002
7984,2002
22443,2002
56828,2002
123519,2002
7743,2002
74006,2002
50394,2002
36211,2002
42926,2002
19207,2002
5848,2002
37082,2002
113368,2002
47596,2002
73224,2002
118213,2002
87527,2002
7676,2002
119001,2002
82234,2002
77396,2002
92538,2002
3335,2002
70271,2002
80398,2002
89764,2002
117263,2002
5056,2002
60930,2002
77536,2002
43809,2002
43185,2002
27071,2002
105830,2002
51995,2002
48796,2002
87586,2002
95905,2002
124641,2002
106621,2002
109543,2002
29645,2002
95621,2002
35696,2002
36313,2002
62657,2002
30951,2002
28775,2002
2839,2002
107766,2002
49919,2002
38022,2002
118912,2002
73777,2002
1673,2002
99629,2002
52489,2002
104151,2002
37183,2002
91282,2002
17962,2002
11373,2002
103722,2002
2340,2002
96931,2002
67775,2002
72330,2002
25033,2002
35878,2002
5183,2002
23998,2002
29005,2002
38977,2002
3878,2002
57652,2002
74602,2002
98224,2002
121315,2002
13992,2002
80897,2002
2579,2002
120018,2002
92245,2002
5361,2002
84141,2002
30449,2002
72435,2002
1484,2002
76196,2002
46577,2002
88151,2002
108104,2002
30762,2002
29160,2002
29059,2002
64680,2002
18985,2002
267444,2002
266921,2002
266929,2002
266964,2002
266984,2002
266993,2002
267003,2002
267012,2002
267034,2002
267050,2002
267051,2002
267081,2002
267466,2002
267486,2002
267487,2002
269193,2002
269196,2002
269210,2002
269234,2002
269260,2002
269297,2002
269307,2002
269319,2002
267605,2002
267700,2002
267701,2002
267712,2002
267716,2002
267734,2002
267804,2002
267815,2002
267832,2002
267842,2002
267860,2002
267879,2002
267888,2002
267892,2002
267918,2002
267926,2002
267948,2002
267980,2002
267988,2002
268005,2002
268009,2002
268018,2002
268022,2002
268024,2002
268042,2002
268057,2002
268108,2002
268127,2002
268137,2002
268149,2002
268172,2002
268174,2002
268179,2002
268195,2002
268200,2002
268203,2002
268220,2002
268223,2002
268235,2002
268236,2002
268266,2002
268307,2002
268316,2002
269370,2002
269386,2002
269411,2002
269425,2002
269431,2002
269436,2002
269439,2002
269450,2002
269468,2002
269494,2002
269495,2002
269507,2002
269527,2002
269533,2002
269539,2002
269549,2002
269557,2002
269571,2002
269575,2002
269582,2002
269597,2002
269630,2002
269631,2002
269650,2002
269659,2002
269682,2002
269750,2002
275324,2002
275333,2002
275395,2002
275416,2002
275427,2002
275514,2002
275539,2002
275548,2002
275575,2002
275580,2002
275588,2002
275620,2002
275624,2002
275670,2002
275674,2002
275698,2002
275713,2002
275720,2002
275727,2002
275735,2002
275736,2002
275755,2002
275813,2002
275819,2002
275828,2002
275829,2002
275840,2002
275856,2002
275871,2002
275882,2002
275920,2002
275939,2002
275973,2002
275990,2002
276006,2002
276012,2002
276016,2002
276040,2002
276046,2002
276087,2002
276088,2002
276089,2002
276112,2002
276125,2002
276129,2002
276138,2002
276204,2002
276214,2002
276233,2002
276237,2002
276241,2002
276252,2002
276277,2002
276285,2002
276291,2002
276298,2002
276306,2002
276308,2002
276324,2002
276331,2002
276337,2002
276342,2002
276354,2002
276358,2002
276362,2002
276370,2002
276391,2002
276398,2002
276407,2002
276408,2002
276415,2002
276416,2002
276417,2002
276418,2002
276423,2002
276447,2002
276459,2002
276463,2002
276477,2002
276531,2002
276543,2002
276547,2002
276551,2002
276571,2002
276575,2002
276611,2002
276613,2002
276615,2002
276617,2002
276640,2002
276677,2002
276682,2002
276701,2002
276711,2002
276781,2002
276785,2002
276791,2002
276793,2002
276829,2002
276831,2002
276854,2002
276855,2002
276862,2002
276870,2002
276878,2002
276882,2002
276884,2002
276886,2002
276900,2002
276932,2002
276948,2002
277006,2002
277018,2002
277022,2002
277024,2002
277043,2002
277047,2002
277067,2002
277093,2002
277096,2002
277105,2002
277147,2002
277157,2002
277159,2002
277185,2002
277190,2002
277204,2002
277211,2002
277215,2002
277217,2002
277226,2002
277236,2002
277237,2002
277241,2002
277250,2002
277277,2002
277283,2002
277292,2002
277308,2002
277314,2002
277325,2002
277329,2002
277354,2002
277355,2002
277361,2002
277393,2002
277395,2002
277472,2002
277488,2002
277494,2002
277496,2002
277511,2002
277527,2002
277530,2002
277547,2002
277551,2002
277576,2002
277593,2002
277596,2002
277606,2002
277607,2002
277643,2002
277650,2002
277655,2002
277669,2002
277698,2002
277702,2002
277788,2002
277809,2002
277834,2002
277862,2002
277867,2002
277877,2002
277883,2002
277907,2002
277914,2002
277944,2002
277956,2002
277957,2002
277961,2002
277971,2002
278006,2002
278012,2002
278022,2002
278039,2002
278061,2002
278067,2002
278078,2002
278079,2002
278083,2002
278088,2002
278107,2002
278126,2002
278137,2002
278141,2002
278159,2002
278166,2002
278171,2002
278201,2002
278211,2002
278223,2002
278231,2002
278233,2002
278256,2002
278279,2002
278288,2002
278310,2002
278359,2002
278389,2002
278391,2002
66323,2001
11299,2001
85635,2001
123491,2001
81605,2001
16944,2001
23910,2001
23493,2001
120649,2001
51724,2001
95309,2001
81294,2001
58108,2001
4954,2001
7300,2001
88120,2001
51841,2001
108149,2001
43925,2001
32542,2001
88867,2001
13135,2001
35213,2001
108554,2001
18917,2001
3466,2001
42549,2001
76117,2001
101758,2001
109808,2001
3615,2001
72744,2001
88342,2001
117168,2001
24109,2001
65148,2001
28679,2001
22061,2001
3432,2001
84424,2001
32117,2001
30497,2001
47337,2001
37090,2001
15331,2001
6049,2001
122172,2001
63845,2001
23928,2001
43817,2001
61734,2001
32136,2001
88122,2001
87679,2001
47431,2001
7576,2001
46500,2001
91620,2001
107086,2001
70807,2001
60084,2001
50057,2001
14165,2001
56737,2001
91694,2001
79410,2001
52625,2001
99034,2001
44344,2001
64617,2001
104441,2001
67965,2001
95846,2001
38807,2001
69023,2001
112299,2001
39563,2001
117530,2001
48779,2001
60957,2001
13961,2001
54321,2001
106649,2001
120270,2001
62754,2001
48195,2001
82551,2001
120401,2001
115984,2001
12009,2001
66929,2001
118418,2001
113105,2001
121234,2001
58479,2001
29722,2001
24325,2001
75366,2001
82095,2001
82120,2001
104696,2001
7660,2001
88665,2001
56640,2001
9673,2001
66973,2001
97793,2001
20608,2001
39696,2001
27704,2001
121943,2001
38431,2001
85788,2001
66156,2001
27954,2001
66428,2001
69708,2001
17380,2001
37471,2001
99354,2001
7568,2001
22144,2001
1410,2001
51156,2001
88352,2001
119585,2001
1635,2001
39400,2001
105490,2001
117794,2001
79732,2001
123066,2001
2659,2001
10611,2001
118036,2001
16610,2001
64154,2001
108869,2001
99920,2001
120121,2001
41864,2001
1007,2001
37079,2001
37691,2001
67446,2001
91186,2001
79209,2001
121002,2001
43632,2001
107752,2001
123304,2001
69793,2001
107778,2001
24914,2001
17598,2001
75090,2001
52424,2001
37853,2001
77510,2001
108868,2001
12814,2001
61562,2001
68650,2001
110042,2001
74878,2001
110585,2001
66927,2001
5202,2001
94017,2001
77318,2001
53646,2001
74392,2001
94832,2001
83228,2001
82732,2001
61394,2001
1070,2001
90635,2001
24588,2001
91435,2001
52897,2001
97226,2001
30172,2001
70107,2001
20633,2001
95966,2001
65985,2001
76300,2001
39818,2001
74950,2001
19761,2001
4086,2001
106150,2001
95383,2001
89229,2001
28950,2001
42613,2001
67610,2001
36680,2001
57733,2001
2475,2001
92775,2001
31741,2001
72301,2001
73360,2001
116115,2001
53681,2001
60725,2001
55700,2001
120229,2001
13759,2001
64584,2001
57104,2001
40179,2001
2219,2001
785,2001
24275,2001
78940,2001
53487,2001
47555,2001
106276,2001
95254,2001
106474,2001
71961,2001
105455,2001
38280,2001
64084,2001
87560,2001
116941,2001
104018,2001
110363,2001
70233,2001
111991,2001
17528,2001
7270,2001
20286,2001
72385,2001
41192,2001
79741,2001
24416,2001
75455,2001
41665,2001
50552,2001
76131,2001
379,2001
10513,2001
69437,2001
1959,2001
98579,2001
36434,2001
60522,2001
112964,2001
88057,2001
50710,2001
29948,2001
47010,2001
21394,2001
77639,2001
51649,2001
74589,2001
120795,2001
101698,2001
41585,2001
91898,2001
75667,2001
104534,2001
99203,2001
88965,2001
124320,2001
113277,2001
62651,2001
75460,2001
38313,2001
2186,2001
37710,2001
49006,2001
36054,2001
31116,2001
4628,2001
109380,2001
25563,2001
77208,2001
118939,2001
111716,2001
48427,2001
120240,2001
36683,2001
114126,2001
92023,2001
86948,2001
61668,2001
52464,2001
118141,2001
114875,2001
98321,2001
95244,2001
95847,2001
120380,2001
22790,2001
87993,2001
29224,2001
114041,2001
93659,2001
78210,2001
14780,2001
65663,2001
66071,2001
95138,2001
54053,2001
91243,2001
61045,2001
11725,2001
95061,2001
11221,2001
73490,2001
24756,2001
78379,2001
70657,2001
107025,2001
75860,2001
2496,2001
67194,2001
109087,2001
116513,2001
91734,2001
48934,2001
63898,2001
85910,2001
71697,2001
71350,2001
89428,2001
4714,2001
88955,2001
22041,2001
116526,2001
766,2001
3924,2001
98436,2001
6831,2001
16762,2001
13072,2001
54976,2001
94268,2001
106456,2001
55927,2001
87896,2001
10015,2001
235,2001
28152,2001
94668,2001
113298,2001
74692,2001
8210,2001
26695,2001
8565,2001
3492,2001
107574,2001
18506,2001
116847,2001
123260,2001
19752,2001
70943,2001
72416,2001
37814,2001
9472,2001
100782,2001
119722,2001
56059,2001
14858,2001
47818,2001
2834,2001
101550,2001
35345,2001
32403,2001
74469,2001
123847,2001
122620,2001
119702,2001
80771,2001
79702,2001
115669,2001
68677,2001
51591,2001
76603,2001
86563,2001
18750,2001
13119,2001
51330,2001
54028,2001
83352,2001
44243,2001
65348,2001
29265,2001
97312,2001
24909,2001
3513,2001
108369,2001
3983,2001
90388,2001
67583,2001
54774,2001
45770,2001
25932,2001
35174,2001
82130,2001
18745,2001
6862,2001
96370,2001
15545,2001
36018,2001
93589,2001
11908,2001
8867,2001
81502,2001
24080,2001
22147,2001
3068,2001
2536,2001
4507,2001
32239,2001
24401,2001
73443,2001
60364,2001
12185,2001
38851,2001
88326,2001
74798,2001
103978,2001
72423,2001
58598,2001
52634,2001
100293,2001
42114,2001
58310,2001
72000,2001
57068,2001
91052,2001
68147,2001
101689,2001
62955,2001
6164,2001
46594,2001
15381,2001
62931,2001
89733,2001
95350,2001
95952,2001
6361,2001
94331,2001
121550,2001
36444,2001
39455,2001
84711,2001
54884,2001
29894,2001
39810,2001
78284,2001
9034,2001
75227,2001
104924,2001
120949,2001
91302,2001
31615,2001
121164,2001
104436,2001
122862,2001
30235,2001
72773,2001
6790,2001
33558,2001
60637,2001
99242,2001
69261,2001
11365,2001
55668,2001
53708,2001
26805,2001
31961,2001
72256,2001
100892,2001
61923,2001
60597,2001
81352,2001
21408,2001
45046,2001
113947,2001
19784,2001
111548,2001
79563,2001
91289,2001
76010,2001
3795,2001
107217,2001
109199,2001
42612,2001
96511,2001
59437,2001
3880,2001
10791,2001
76516,2001
118341,2001
124537,2001
22592,2001
83867,2001
7190,2001
44269,2001
89609,2001
38725,2001
23472,2001
769,2001
20432,2001
73517,2001
4540,2001
18759,2001
33391,2001
17845,2001
98365,2001
16510,2001
27078,2001
17826,2001
5080,2001
36604,2001
97408,2001
79853,2001
83459,2001
114154,2001
96269,2001
107969,2001
30327,2001
123471,2001
40630,2001
22467,2001
5813,2001
2715,2001
43801,2001
21966,2001
17510,2001
82322,2001
75937,2001
11835,2001
6726,2001
58983,2001
55036,2001
110987,2001
71657,2001
35815,2001
116113,2001
22050,2001
87094,2001
60859,2001
91463,2001
57607,2001
20412,2001
60854,2001
105031,2001
122122,2001
14590,2001
53686,2001
25565,2001
62519,2001
72905,2001
85869,2001
37137,2001
117446,2001
53810,2001
24905,2001
88152,2001
109635,2001
38597,2001
13704,2001
100386,2001
82202,2001
3003,2001
95919,2001
36882,2001
63653,2001
40635,2001
8067,2001
49821,2001
24294,2001
11482,2001
118747,2001
9597,2001
44268,2001
43258,2001
70961,2001
63189,2001
62440,2001
55110,2001
93116,2001
78618,2001
77701,2001
108091,2001
86645,2001
65727,2001
8724,2001
34502,2001
33802,2001
100583,2001
106370,2001
77916,2001
46446,2001
60426,2001
105248,2001
32308,2001
39949,2001
11866,2001
102490,2001
99830,2001
12532,2001
66072,2001
12495,2001
87298,2001
37306,2001
10330,2001
267438,2001
267442,2001
266923,2001
266957,2001
266962,2001
266966,2001
266969,2001
266980,2001
267022,2001
267090,2001
267091,2001
267095,2001
267119,2001
267131,2001
267491,2001
269187,2001
269189,2001
269205,2001
269212,2001
269222,2001
269255,2001
269269,2001
269278,2001
269280,2001
269295,2001
269296,2001
269308,2001
269313,2001
269317,2001
